GW1,GW2,GW3,Setor
-85,-82,-80,c2_s19
-85,-80,-79,c2_s19
-85,-79,-79,c2_s19
-84,-79,-78,c2_s19
-85,-79,-78,c2_s19
-85,-80,-80,c2_s19
-85,-80,-78,c2_s19
-85,-80,-80,c2_s19
-85,-82,-79,c2_s19
-85,-79,-79,c2_s19
-86,-81,-79,c2_s19
-84,-82,-79,c2_s19
-84,-81,-80,c2_s19
-86,-80,-78,c2_s19
-85,-78,-77,c2_s19
-86,-81,-77,c2_s19
-85,-79,-79,c2_s19
-85,-79,-79,c2_s19
-85,-81,-79,c2_s19
-85,-81,-77,c2_s19
-85,-79,-78,c2_s19
-85,-81,-80,c2_s19
-85,-79,-80,c2_s19
-85,-81,-80,c2_s19
-86,-81,-78,c2_s19
-85,-79,-79,c2_s19
-85,-80,-78,c2_s19
-86,-79,-79,c2_s19
-85,-81,-79,c2_s19
-85,-80,-80,c2_s19
-85,-80,-81,c2_s19
-87,-79,-77,c2_s19
-86,-80,-77,c2_s19
-85,-81,-77,c2_s19
-85,-81,-79,c2_s19
-84,-79,-79,c2_s19
-84,-79,-77,c2_s19
-89,-79,-87,c2_s20
-89,-79,-85,c2_s20
-89,-77,-87,c2_s20
-90,-79,-87,c2_s20
-89,-83,-87,c2_s20
-90,-78,-89,c2_s20
-91,-81,-90,c2_s20
-89,-77,-90,c2_s20
-89,-78,-91,c2_s20
-88,-78,-88,c2_s20
-89,-79,-86,c2_s20
-89,-78,-87,c2_s20
-87,-78,-87,c2_s20
-89,-78,-88,c2_s20
-88,-78,-87,c2_s20
-89,-79,-87,c2_s20
-87,-80,-87,c2_s20
-88,-77,-85,c2_s20
-89,-78,-86,c2_s20
-89,-80,-87,c2_s20
-88,-81,-89,c2_s20
-90,-77,-88,c2_s20
-90,-77,-89,c2_s20
-91,-81,-87,c2_s20
-89,-81,-87,c2_s20
-89,-80,-87,c2_s20
-88,-78,-88,c2_s20
-89,-80,-89,c2_s20
-90,-78,-87,c2_s20
-90,-79,-86,c2_s20
-89,-78,-87,c2_s20
-89,-79,-87,c2_s20
-88,-81,-87,c2_s20
-89,-79,-88,c2_s20
-88,-79,-88,c2_s20
-89,-79,-87,c2_s20
-93,-80,-87,c2_s20
-89,-78,-87,c2_s20
-87,-80,-86,c2_s20
-89,-81,-86,c2_s20
-91,-78,-87,c2_s20
-89,-78,-87,c2_s20
-90,-80,-84,c2_s20
-89,-80,-87,c2_s20
-91,-80,-87,c2_s20
-89,-78,-85,c2_s20
-90,-82,-87,c2_s20
-93,-82,-87,c2_s20
-89,-80,-87,c2_s20
-89,-79,-87,c2_s20
-92,-79,-87,c2_s20
-91,-80,-87,c2_s20
-89,-78,-87,c2_s20
-89,-78,-87,c2_s20
-89,-79,-87,c2_s20
-91,-78,-86,c2_s20
-89,-78,-87,c2_s20
-91,-80,-85,c2_s20
-90,-78,-87,c2_s20
-89,-79,-87,c2_s20
-88,-78,-87,c2_s20
-89,-79,-87,c2_s20
-89,-79,-85,c2_s20
-89,-78,-87,c2_s20
-90,-78,-87,c2_s20
-89,-77,-84,c2_s20
-89,-77,-87,c2_s20
-89,-78,-87,c2_s20
-88,-82,-87,c2_s20
-89,-77,-86,c2_s20
-89,-78,-85,c2_s20
-87,-80,-87,c2_s20
-88,-80,-87,c2_s20
-89,-81,-89,c2_s20
-88,-77,-87,c2_s20
-89,-77,-90,c2_s20
-87,-77,-87,c2_s20
-89,-80,-87,c2_s20
-88,-77,-90,c2_s20
-87,-79,-88,c2_s20
-89,-77,-87,c2_s20
-89,-77,-89,c2_s20
-89,-78,-90,c2_s20
-89,-78,-88,c2_s20
-87,-77,-90,c2_s20
-90,-77,-88,c2_s20
-88,-81,-87,c2_s20
-88,-80,-88,c2_s20
-89,-78,-86,c2_s20
-89,-78,-89,c2_s20
-88,-81,-89,c2_s20
-87,-79,-86,c2_s20
-89,-78,-86,c2_s20
-88,-79,-87,c2_s20
-89,-77,-88,c2_s20
-88,-77,-87,c2_s20
-89,-80,-87,c2_s20
-89,-81,-86,c2_s20
-89,-78,-90,c2_s20
-90,-78,-86,c2_s20
-75,-90,-65,c2_s21
-75,-90,-66,c2_s21
-76,-87,-65,c2_s21
-76,-88,-66,c2_s21
-75,-89,-66,c2_s21
-75,-89,-65,c2_s21
-75,-88,-65,c2_s21
-76,-90,-66,c2_s21
-76,-89,-65,c2_s21
-76,-90,-66,c2_s21
-76,-89,-65,c2_s21
-76,-89,-65,c2_s21
-75,-90,-65,c2_s21
-77,-89,-66,c2_s21
-76,-91,-65,c2_s21
-76,-88,-65,c2_s21
-75,-90,-66,c2_s21
-75,-90,-66,c2_s21
-75,-90,-65,c2_s21
-75,-90,-65,c2_s21
-76,-89,-65,c2_s21
-76,-91,-65,c2_s21
-76,-90,-65,c2_s21
-76,-87,-66,c2_s21
-76,-90,-65,c2_s21
-76,-91,-65,c2_s21
-75,-90,-66,c2_s21
-76,-91,-65,c2_s21
-75,-89,-66,c2_s21
-76,-89,-66,c2_s21
-76,-89,-66,c2_s21
-76,-89,-66,c2_s21
-76,-88,-65,c2_s21
-76,-90,-65,c2_s21
-76,-90,-66,c2_s21
-75,-88,-65,c2_s21
-75,-92,-65,c2_s21
-76,-89,-65,c2_s21
-75,-88,-65,c2_s21
-76,-90,-65,c2_s21
-76,-89,-65,c2_s21
-76,-90,-65,c2_s21
-76,-91,-65,c2_s21
-75,-90,-65,c2_s21
-76,-89,-65,c2_s21
-76,-90,-65,c2_s21
-76,-91,-65,c2_s21
-76,-90,-66,c2_s21
-75,-91,-65,c2_s21
-76,-91,-65,c2_s21
-76,-90,-65,c2_s21
-75,-93,-66,c2_s21
-76,-90,-65,c2_s21
-76,-90,-66,c2_s21
-75,-90,-66,c2_s21
-75,-88,-65,c2_s21
-75,-89,-65,c2_s21
-76,-89,-65,c2_s21
-76,-89,-65,c2_s21
-76,-90,-66,c2_s21
-75,-89,-66,c2_s21
-77,-90,-66,c2_s21
-75,-90,-66,c2_s21
-76,-89,-65,c2_s21
-75,-91,-65,c2_s21
-75,-88,-65,c2_s21
-76,-88,-65,c2_s21
-76,-88,-66,c2_s21
-76,-90,-66,c2_s21
-76,-88,-65,c2_s21
-76,-89,-66,c2_s21
-75,-89,-65,c2_s21
-75,-89,-66,c2_s21
-75,-90,-65,c2_s21
-76,-88,-65,c2_s21
-75,-90,-65,c2_s21
-75,-90,-66,c2_s21
-76,-88,-65,c2_s21
-76,-90,-66,c2_s21
-75,-90,-65,c2_s21
-76,-91,-66,c2_s21
-76,-89,-65,c2_s21
-76,-89,-65,c2_s21
-76,-88,-65,c2_s21
-76,-88,-65,c2_s21
-76,-88,-65,c2_s21
-76,-90,-65,c2_s21
-76,-89,-65,c2_s21
-76,-88,-66,c2_s21
-76,-88,-65,c2_s21
-75,-90,-65,c2_s21
-75,-88,-66,c2_s21
-76,-91,-66,c2_s21
-76,-88,-65,c2_s21
-76,-86,-65,c2_s21
-76,-89,-65,c2_s21
-76,-88,-65,c2_s21
-75,-88,-66,c2_s21
-76,-90,-66,c2_s21
-76,-89,-65,c2_s21
-84,-80,-67,c2_s22
-82,-80,-67,c2_s22
-84,-81,-67,c2_s22
-85,-79,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-83,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-85,-79,-67,c2_s22
-86,-80,-67,c2_s22
-83,-80,-68,c2_s22
-83,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-81,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-68,c2_s22
-84,-79,-67,c2_s22
-84,-80,-67,c2_s22
-83,-79,-67,c2_s22
-83,-79,-67,c2_s22
-86,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-81,-67,c2_s22
-84,-79,-67,c2_s22
-83,-80,-68,c2_s22
-84,-81,-67,c2_s22
-83,-80,-67,c2_s22
-84,-79,-67,c2_s22
-85,-80,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-83,-80,-67,c2_s22
-83,-81,-68,c2_s22
-84,-79,-67,c2_s22
-83,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-81,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-86,-79,-67,c2_s22
-85,-80,-67,c2_s22
-85,-79,-67,c2_s22
-85,-79,-67,c2_s22
-84,-80,-67,c2_s22
-83,-79,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-85,-79,-67,c2_s22
-84,-81,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-85,-79,-68,c2_s22
-84,-79,-67,c2_s22
-84,-79,-67,c2_s22
-84,-80,-68,c2_s22
-84,-80,-67,c2_s22
-83,-80,-67,c2_s22
-85,-79,-67,c2_s22
-84,-80,-67,c2_s22
-83,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-80,-67,c2_s22
-84,-79,-67,c2_s22
-85,-80,-67,c2_s22
-84,-79,-68,c2_s22
-84,-80,-67,c2_s22
-84,-79,-67,c2_s22
-85,-79,-67,c2_s22
-83,-79,-68,c2_s22
-84,-79,-67,c2_s22
-84,-79,-67,c2_s22
-83,-81,-67,c2_s22
-84,-79,-67,c2_s22
-83,-80,-67,c2_s22
-85,-81,-67,c2_s22
-85,-79,-67,c2_s22
-84,-80,-67,c2_s22
-85,-80,-67,c2_s22
-85,-80,-67,c2_s22
-84,-80,-67,c2_s22
-86,-79,-67,c2_s22
-89,-82,-77,c2_s23
-88,-81,-75,c2_s23
-91,-82,-82,c2_s23
-88,-82,-77,c2_s23
-88,-81,-81,c2_s23
-88,-81,-76,c2_s23
-88,-81,-76,c2_s23
-89,-82,-77,c2_s23
-88,-81,-77,c2_s23
-91,-81,-76,c2_s23
-88,-82,-76,c2_s23
-89,-82,-77,c2_s23
-88,-81,-76,c2_s23
-90,-81,-76,c2_s23
-90,-80,-82,c2_s23
-90,-82,-76,c2_s23
-89,-81,-77,c2_s23
-90,-81,-77,c2_s23
-81,-80,-77,c2_s23
-86,-81,-77,c2_s23
-88,-82,-76,c2_s23
-90,-81,-77,c2_s23
-88,-85,-77,c2_s23
-80,-79,-77,c2_s23
-87,-81,-77,c2_s23
-88,-80,-77,c2_s23
-86,-86,-77,c2_s23
-89,-81,-76,c2_s23
-89,-80,-77,c2_s23
-88,-81,-81,c2_s23
-89,-82,-76,c2_s23
-91,-83,-77,c2_s23
-82,-82,-77,c2_s23
-89,-81,-80,c2_s23
-88,-81,-77,c2_s23
-91,-81,-77,c2_s23
-88,-81,-77,c2_s23
-89,-82,-77,c2_s23
-89,-81,-77,c2_s23
-89,-82,-77,c2_s23
-81,-81,-77,c2_s23
-89,-82,-76,c2_s23
-90,-83,-80,c2_s23
-81,-81,-77,c2_s23
-88,-81,-80,c2_s23
-88,-82,-78,c2_s23
-81,-82,-77,c2_s23
-88,-82,-77,c2_s23
-90,-82,-77,c2_s23
-89,-82,-77,c2_s23
-88,-82,-77,c2_s23
-87,-82,-77,c2_s23
-87,-82,-76,c2_s23
-88,-82,-77,c2_s23
-82,-81,-78,c2_s23
-87,-81,-75,c2_s23
-89,-82,-77,c2_s23
-91,-83,-78,c2_s23
-88,-82,-77,c2_s23
-88,-82,-79,c2_s23
-88,-81,-77,c2_s23
-89,-82,-78,c2_s23
-80,-83,-76,c2_s23
-89,-81,-77,c2_s23
-90,-81,-77,c2_s23
-89,-81,-76,c2_s23
-81,-82,-77,c2_s23
-89,-82,-76,c2_s23
-91,-80,-76,c2_s23
-89,-82,-78,c2_s23
-89,-82,-75,c2_s23
-89,-81,-77,c2_s23
-87,-82,-77,c2_s23
-87,-82,-76,c2_s23
-91,-82,-77,c2_s23
-88,-82,-76,c2_s23
-89,-82,-76,c2_s23
-81,-81,-77,c2_s23
-81,-81,-76,c2_s23
-88,-82,-77,c2_s23
-87,-81,-77,c2_s23
-81,-81,-81,c2_s23
-90,-81,-77,c2_s23
-90,-82,-77,c2_s23
-87,-82,-75,c2_s23
-88,-81,-77,c2_s23
-88,-81,-76,c2_s23
-90,-84,-75,c2_s23
-90,-84,-77,c2_s23
-80,-84,-77,c2_s23
-90,-81,-76,c2_s23
-90,-83,-77,c2_s23
-89,-82,-77,c2_s23
-89,-81,-76,c2_s23
-90,-81,-77,c2_s23
-81,-80,-77,c2_s23
-88,-83,-77,c2_s23
-81,-82,-76,c2_s23
-89,-82,-79,c2_s23
-81,-83,-77,c2_s23
-83,-75,-79,c2_s24
-83,-75,-80,c2_s24
-83,-77,-82,c2_s24
-83,-75,-79,c2_s24
-83,-75,-81,c2_s24
-82,-75,-78,c2_s24
-82,-75,-79,c2_s24
-82,-75,-79,c2_s24
-83,-76,-79,c2_s24
-83,-75,-79,c2_s24
-82,-76,-80,c2_s24
-83,-76,-80,c2_s24
-83,-75,-78,c2_s24
-82,-82,-80,c2_s24
-84,-79,-79,c2_s24
-82,-79,-82,c2_s24
-83,-76,-79,c2_s24
-82,-76,-80,c2_s24
-83,-75,-80,c2_s24
-83,-79,-78,c2_s24
-83,-79,-77,c2_s24
-83,-83,-82,c2_s24
-82,-75,-79,c2_s24
-83,-79,-80,c2_s24
-83,-81,-78,c2_s24
-82,-76,-78,c2_s24
-84,-75,-78,c2_s24
-84,-75,-78,c2_s24
-83,-75,-78,c2_s24
-84,-75,-79,c2_s24
-84,-76,-81,c2_s24
-83,-75,-81,c2_s24
-83,-74,-79,c2_s24
-83,-74,-79,c2_s24
-84,-74,-80,c2_s24
-84,-75,-78,c2_s24
-83,-75,-79,c2_s24
-83,-75,-79,c2_s24
-84,-75,-79,c2_s24
-84,-76,-80,c2_s24
-83,-76,-81,c2_s24
-85,-74,-79,c2_s24
-83,-79,-81,c2_s24
-84,-74,-81,c2_s24
-84,-74,-79,c2_s24
-84,-79,-79,c2_s24
-84,-75,-81,c2_s24
-84,-75,-79,c2_s24
-84,-79,-82,c2_s24
-84,-75,-79,c2_s24
-84,-79,-78,c2_s24
-84,-74,-79,c2_s24
-84,-79,-79,c2_s24
-84,-74,-79,c2_s24
-85,-77,-79,c2_s24
-84,-75,-80,c2_s24
-83,-74,-79,c2_s24
-84,-78,-79,c2_s24
-84,-75,-81,c2_s24
-84,-75,-79,c2_s24
-83,-74,-79,c2_s24
-84,-75,-80,c2_s24
-84,-74,-79,c2_s24
-82,-76,-78,c2_s24
-83,-74,-80,c2_s24
-83,-75,-79,c2_s24
-84,-74,-81,c2_s24
-83,-76,-79,c2_s24
-84,-75,-80,c2_s24
-84,-76,-80,c2_s24
-85,-78,-79,c2_s24
-85,-82,-80,c2_s24
-82,-76,-79,c2_s24
-84,-75,-80,c2_s24
-83,-75,-79,c2_s24
-84,-75,-79,c2_s24
-83,-76,-79,c2_s24
-84,-76,-82,c2_s24
-84,-78,-80,c2_s24
-83,-75,-81,c2_s24
-84,-75,-81,c2_s24
-84,-75,-81,c2_s24
-83,-75,-80,c2_s24
-84,-74,-82,c2_s24
-83,-74,-80,c2_s24
-84,-74,-81,c2_s24
-84,-75,-79,c2_s24
-84,-75,-81,c2_s24
-84,-75,-79,c2_s24
-84,-75,-80,c2_s24
-83,-77,-79,c2_s24
-85,-75,-82,c2_s24
-84,-75,-78,c2_s24
-84,-75,-80,c2_s24
-83,-75,-79,c2_s24
-84,-75,-79,c2_s24
-85,-75,-82,c2_s24
-84,-74,-80,c2_s24
-84,-75,-79,c2_s24
-84,-75,-81,c2_s24
